Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,climbRate,altitudeRelative,altitudeAMSL,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2021-10-29 12:32:42.964,-2.0,0.1,29,0.0,0.0,0.0,0.2,0.1,0.0,18.1,41.0,127.7,00:10:20,2.2,0,--.--,216,--.--,18,0000:00:00,0,0,0,44.97,0.28,86,--.--,98,--.--,--:--:--,0,12.59,12:32:42,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552252,75.8292570,43PEN 90515 44327,0.6,1.0,202.8,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.77,--.--,--.--,112,0,1.4,2.0,3.1,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:43.963,-1.6,-0.8,30,0.0,0.0,0.0,0.1,0.1,-0.0,18.2,41.0,127.7,00:10:21,2.1,0,--.--,217,--.--,18,0000:00:00,0,0,0,44.95,0.27,86,--.--,98,--.--,--:--:--,0,12.14,12:32:43,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552244,75.8292571,43PEN 90515 44327,0.6,1.0,202.8,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.78,--.--,--.--,112,0,1.2,1.4,2.6,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:44.965,-1.7,-1.3,30,0.0,0.0,0.0,0.1,0.1,-0.0,18.1,41.0,127.7,00:10:22,2.0,0,--.--,216,--.--,19,0000:00:00,0,0,0,44.88,0.30,86,--.--,98,--.--,--:--:--,0,13.46,12:32:44,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552231,75.8292566,43PEN 90515 44327,0.6,1.0,202.8,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.80,--.--,--.--,112,0,1.4,1.6,2.6,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:45.965,-3.2,-0.9,30,0.0,0.0,0.0,0.1,0.2,0.0,18.1,40.9,127.7,00:10:23,2.1,0,--.--,216,--.--,19,0000:00:00,0,0,0,44.87,0.17,86,--.--,98,--.--,--:--:--,0,7.63,12:32:45,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552239,75.8292560,43PEN 90515 44327,0.6,1.0,202.8,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.81,--.--,--.--,112,0,1.3,1.8,3.2,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:46.965,-5.7,-4.0,31,0.0,0.0,0.0,0.8,0.6,0.0,18.1,40.9,127.7,00:10:24,2.3,0,--.--,206,--.--,19,0000:00:00,0,0,0,44.92,0.29,86,--.--,98,--.--,--:--:--,0,13.03,12:32:46,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552258,75.8292556,43PEN 90515 44327,0.6,1.0,278.6,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.82,--.--,--.--,112,0,1.6,1.4,3.0,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:47.964,-4.8,-4.2,31,0.0,0.0,0.0,1.5,1.4,0.0,18.1,41.0,127.7,00:10:25,3.3,0,--.--,190,--.--,18,0000:00:00,0,0,0,44.85,0.17,87,--.--,98,--.--,--:--:--,0,7.62,12:32:47,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552330,75.8292528,43PEN 90514 44328,0.6,1.0,340.9,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.83,--.--,--.--,112,0,1.1,1.1,2.7,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:48.964,-4.9,-4.2,30,0.0,0.0,0.0,2.2,1.9,0.0,18.1,40.9,130.1,00:10:26,4.9,0,--.--,179,--.--,19,0000:00:00,0,0,0,44.90,0.26,87,--.--,98,--.--,--:--:--,0,11.67,12:32:48,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552463,75.8292482,43PEN 90514 44330,0.6,1.0,344.2,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.85,--.--,--.--,112,0,1.4,1.5,3.3,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:49.965,-2.7,-3.0,34,0.0,0.0,0.0,2.5,2.5,0.0,18.1,40.9,132.3,00:10:27,7.2,0,--.--,174,--.--,18,0000:00:00,0,0,0,44.95,0.33,87,--.--,98,--.--,--:--:--,0,14.83,12:32:49,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552645,75.8292424,43PEN 90513 44332,0.6,1.0,339.1,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.86,--.--,--.--,112,0,1.2,1.4,3.8,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:50.965,1.7,1.3,34,0.0,0.0,0.0,1.8,2.0,0.1,18.1,40.9,134.7,00:10:28,9.4,0,--.--,171,--.--,18,0000:00:00,0,0,0,44.89,0.19,87,--.--,98,--.--,--:--:--,0,8.53,12:32:50,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552848,75.8292353,43PEN 90512 44334,0.6,1.0,340.3,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.87,--.--,--.--,112,0,1.6,1.9,4.5,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:51.968,4.4,3.8,32,0.0,0.0,0.0,0.5,1.1,0.1,18.1,40.9,134.7,00:10:29,10.7,0,--.--,170,--.--,18,0000:00:00,0,0,0,44.91,0.27,87,--.--,98,--.--,--:--:--,0,12.12,12:32:51,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553003,75.8292297,43PEN 90512 44336,0.6,1.0,337.9,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.88,--.--,--.--,112,0,1.5,1.6,3.5,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:52.966,0.6,-1.7,32,0.0,0.0,0.0,0.1,0.2,0.0,18.1,40.9,136.9,00:10:30,10.9,0,--.--,169,--.--,18,0000:00:00,0,0,0,44.92,0.29,87,--.--,98,--.--,--:--:--,0,13.03,12:32:52,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553052,75.8292258,43PEN 90511 44336,0.6,1.0,294.0,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.89,--.--,--.--,112,0,1.1,1.2,2.7,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:53.965,-1.2,-1.7,32,0.0,0.0,0.0,0.3,0.1,0.1,18.1,40.9,136.9,00:10:31,11.0,0,--.--,169,--.--,18,0000:00:00,0,0,0,44.89,0.27,87,--.--,98,--.--,--:--:--,0,12.12,12:32:53,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553069,75.8292236,43PEN 90511 44336,0.6,1.0,294.0,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.90,--.--,--.--,112,0,0.9,1.1,2.1,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:54.968,-1.2,-1.3,34,0.0,0.0,0.0,0.2,0.2,0.0,18.1,40.9,136.9,00:10:32,11.1,0,--.--,169,--.--,19,0000:00:00,0,0,0,44.91,0.29,87,--.--,98,--.--,--:--:--,0,13.02,12:32:54,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553068,75.8292245,43PEN 90511 44336,0.6,1.0,294.0,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.91,--.--,--.--,112,0,1.2,1.3,2.4,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:55.967,-2.2,-1.1,33,0.0,0.0,0.0,0.2,0.1,0.0,18.1,40.9,136.9,00:10:33,11.1,0,--.--,169,--.--,18,0000:00:00,0,0,0,44.85,0.19,87,--.--,98,--.--,--:--:--,0,8.52,12:32:55,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553069,75.8292262,43PEN 90511 44336,0.6,1.0,294.0,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.92,--.--,--.--,112,0,1.0,0.8,2.2,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:56.967,-1.6,-1.0,35,0.0,0.0,0.0,0.0,0.1,0.0,18.1,41.0,136.9,00:10:34,11.1,0,--.--,170,--.--,18,0000:00:00,0,0,0,44.87,0.21,87,--.--,98,--.--,--:--:--,0,9.42,12:32:56,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553074,75.8292271,43PEN 90512 44336,0.6,1.0,294.0,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.92,--.--,--.--,112,0,1.0,1.0,2.5,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:57.965,-1.1,-1.2,36,0.0,0.0,0.0,0.0,0.1,0.0,18.1,40.9,136.9,00:10:35,11.2,0,--.--,170,--.--,18,0000:00:00,0,0,0,44.88,0.22,87,--.--,98,--.--,--:--:--,0,9.87,12:32:57,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553083,75.8292266,43PEN 90511 44337,0.6,1.0,294.0,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.93,--.--,--.--,112,0,1.0,1.1,2.0,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:58.969,-0.8,-0.1,36,0.0,0.0,0.0,0.1,0.1,0.0,18.1,40.9,136.9,00:10:36,11.3,0,--.--,170,--.--,18,0000:00:00,0,0,0,44.90,0.27,87,--.--,98,--.--,--:--:--,0,12.12,12:32:58,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553103,75.8292261,43PEN 90511 44337,0.6,1.0,294.0,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.93,--.--,--.--,112,0,1.0,1.1,2.5,0,0,0,--.--,--.--,--.--
2021-10-29 12:32:59.965,-1.3,-1.6,35,0.0,0.0,0.0,0.2,0.2,0.1,18.1,40.9,136.9,00:10:37,11.3,0,--.--,170,--.--,18,0000:00:00,0,0,0,44.81,0.14,87,--.--,98,--.--,--:--:--,0,6.27,12:32:59,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553118,75.8292254,43PEN 90511 44337,0.6,1.0,294.0,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.94,--.--,--.--,112,0,1.1,1.0,3.1,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:00.965,-2.5,-1.6,36,0.0,0.0,0.0,0.1,0.2,0.1,18.1,40.9,136.9,00:10:38,11.2,0,--.--,170,--.--,18,0000:00:00,0,0,0,44.85,0.19,87,--.--,98,--.--,--:--:--,0,8.52,12:33:00,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553102,75.8292265,43PEN 90511 44337,0.6,1.0,229.1,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.95,--.--,--.--,112,0,1.3,1.2,3.3,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:01.968,-2.5,-1.9,36,0.0,0.0,0.0,0.1,0.1,0.0,18.1,40.9,136.9,00:10:39,11.2,0,--.--,170,--.--,19,0000:00:00,0,0,0,44.89,0.28,87,--.--,98,--.--,--:--:--,0,12.57,12:33:01,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553083,75.8292276,43PEN 90512 44337,0.6,1.0,229.1,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.95,--.--,--.--,112,0,0.9,0.9,3.2,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:02.968,-2.9,-1.6,36,0.0,0.0,0.0,0.0,0.1,-0.0,18.2,41.0,136.9,00:10:40,11.1,0,--.--,170,--.--,18,0000:00:00,0,0,0,44.91,0.28,88,--.--,98,--.--,--:--:--,0,12.58,12:33:02,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553063,75.8292294,43PEN 90512 44336,0.6,1.0,229.1,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.96,--.--,--.--,112,0,0.9,1.3,3.0,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:03.968,-2.6,-0.8,36,0.0,0.0,0.0,0.1,0.1,-0.0,18.2,41.0,136.9,00:10:41,11.1,0,--.--,170,--.--,18,0000:00:00,0,0,0,44.91,0.27,88,--.--,98,--.--,--:--:--,0,12.12,12:33:03,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553065,75.8292297,43PEN 90512 44336,0.6,1.0,229.1,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.96,--.--,--.--,112,0,1.1,1.3,3.7,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:04.968,-2.2,-0.5,36,0.0,0.0,0.0,0.0,0.2,-0.0,18.2,41.0,136.9,00:10:42,11.2,0,--.--,170,--.--,18,0000:00:00,0,0,0,44.89,0.24,88,--.--,98,--.--,--:--:--,0,10.77,12:33:04,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553078,75.8292291,43PEN 90512 44337,0.6,1.0,229.1,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.97,--.--,--.--,112,0,1.0,1.4,4.0,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:05.965,-1.9,-1.3,32,0.0,0.0,0.0,0.1,0.1,0.0,18.1,41.0,136.9,00:10:43,11.2,0,--.--,170,--.--,18,0000:00:00,0,0,0,44.91,0.29,88,--.--,98,--.--,--:--:--,0,13.02,12:33:05,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553087,75.8292280,43PEN 90512 44337,0.6,1.0,229.1,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.97,--.--,--.--,112,0,1.1,1.2,4.3,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:06.967,-2.6,-3.7,31,0.0,0.0,0.0,0.1,0.0,-0.1,18.2,41.0,136.9,00:10:44,11.2,0,--.--,169,--.--,18,0000:00:00,0,0,0,44.90,0.29,88,--.--,98,--.--,--:--:--,0,13.02,12:33:06,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553083,75.8292268,43PEN 90512 44337,0.6,1.0,229.1,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.97,--.--,--.--,112,0,1.5,1.9,4.6,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:07.964,-3.9,-4.6,32,0.0,0.0,0.0,0.4,0.3,-0.1,18.2,41.0,136.9,00:10:45,11.3,0,--.--,170,--.--,19,0000:00:00,0,0,0,44.87,0.23,88,--.--,98,--.--,--:--:--,0,10.32,12:33:07,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553086,75.8292270,43PEN 90512 44337,0.6,1.0,229.1,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.97,--.--,--.--,112,0,1.3,1.5,4.3,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:08.969,-3.4,-3.0,32,0.0,0.0,0.0,0.6,0.6,-0.0,18.2,41.0,136.9,00:10:46,11.8,0,--.--,171,--.--,19,0000:00:00,0,0,0,44.83,0.26,88,--.--,98,--.--,--:--:--,0,11.65,12:33:08,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553126,75.8292278,43PEN 90512 44337,0.5,0.9,0.6,4,20,--.--,--.--,--.--,--.--,--.--,--.--,45.96,--.--,--.--,112,0,1.1,1.1,3.4,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:09.964,-2.4,-1.5,34,0.0,0.0,0.0,0.7,0.9,-0.1,18.2,41.0,136.9,00:10:47,12.6,0,--.--,172,--.--,18,0000:00:00,0,0,0,44.85,0.27,88,--.--,98,--.--,--:--:--,0,12.11,12:33:09,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553198,75.8292280,43PEN 90512 44338,0.5,0.9,7.8,4,20,--.--,--.--,--.--,--.--,--.--,--.--,45.96,--.--,--.--,112,0,0.6,0.8,1.7,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:10.964,-3.1,0.5,35,0.0,0.0,0.0,0.6,0.7,-0.1,18.2,41.0,139.0,00:10:48,13.4,0,--.--,172,--.--,20,0000:00:00,0,0,0,44.85,0.35,88,--.--,98,--.--,--:--:--,0,15.70,12:33:10,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553280,75.8292275,43PEN 90512 44339,0.5,0.9,9.4,4,20,--.--,--.--,--.--,--.--,--.--,--.--,45.96,--.--,--.--,112,0,0.8,1.0,2.3,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:11.969,-3.1,-0.8,38,0.0,0.0,0.0,0.4,0.3,-0.0,18.2,41.0,139.0,00:10:49,13.8,0,--.--,172,--.--,18,0000:00:00,0,0,0,44.86,0.30,88,--.--,98,--.--,--:--:--,0,13.46,12:33:11,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553322,75.8292264,43PEN 90511 44339,0.6,1.0,348.7,4,19,--.--,--.--,--.--,--.--,--.--,--.--,45.95,--.--,--.--,112,0,1.1,1.9,4.1,0,0,0,--.--,--.--,--.--
2021-10-29 12:33:12.966,-3.6,-1.1,34,0.0,0.0,0.0,0.0,0.1,-0.0,18.2,41.0,139.0,00:10:50,14.1,0,--.--,172,--.--,19,0000:00:00,0,0,0,44.76,0.25,88,--.--,98,--.--,--:--:--,0,11.19,12:33:12,29/10/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553343,75.8292262,43PEN 90511 44339,0.5,0.9,348.7,4,20,--.--,--.--,--.--,--.--,--.--,--.--,45.94,--.--,--.--,112,0,1.0,1.2,3.7,0,0,0,--.--,--.--,--.--
